LegacyAsOfDate,LegacyFirmId,LegacyTransRef,LegacyLoanPurchase,LegacyOrigProviderFRN,LegacyOutstandingBalance,LegacyValueLinkedAccounts,LegacyIncentivisedRate,LegacyRemainingTerm,LegacyMonthsPastMaturity,LegacyReasonForClosure,LegacyCurrentPaymentShortfall,LegacyArrearsStartDate,LegacyPaymentShortfallArrangement,LegacyDateFormalArrangement,LegacyPaymentShortfallCapitalisation,LegacyCapitalisationDate,LegacySwitchInterestOnly,LegacyInterestOnlyDate,LegacyPaymentsSuspended,LegacyDatesPaymentsSuspended,LegacyReducedPayments,LegacyDateReducedPayments,LegacyTermExtension,LegacyDateTermExtension,LegacyOtherForbearance,LegacyDateOtherForbearance,LegacyDateLitigationStarted,LegacyPossessionOrder,LegacyDatePossession,LegacyRepossessionSaleValueAchieved ,LegacyDateofBalance,LegacySecondChargeMortgage,LegacyBeneficialOwnerRegFirm,LegacyBeneficialOwnerFRN,LegacyBeneficialOwnerName,LegacyLegalOwnerRegFirm,LegacyLegalOwnerFRN,LegacyLegalOwnerName,LegacyClosedBook
2020-07-01,123456,AC346644,N,123465,0,100000,Y,78,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346643,Y,123465,0,100000,Y,247,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346642,Y,123465,0,100000,Y,234,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346641,N,123465,68234,100000,Y,256,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346640,Y,123465,0,100000,Y,233,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346639,N,123465,0,100000,Y,148,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346638,N,123465,0,100000,Y,251,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346637,Y,123465,0,100000,Y,198,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346636,N,123465,0,100000,Y,152,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346635,N,123465,0,100000,Y,131,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346634,N,123465,0,100000,Y,309,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346633,N,123465,0,100000,Y,56,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346632,Y,123465,0,100000,Y,45,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346631,N,123465,0,100000,Y,87,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346630,Y,123465,0,100000,Y,268,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346629,Y,123465,0,100000,Y,263,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346628,Y,123465,0,100000,Y,236,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346627,N,123465,0,100000,Y,145,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346626,Y,123465,104896,100000,Y,89,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346625,Y,123465,0,100000,Y,265,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346624,N,123465,57283,100000,Y,191,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346623,N,123465,102608,100000,Y,216,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346622,Y,123465,121848,100000,Y,101,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346621,N,123465,58625,100000,Y,225,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346620,Y,123465,59528,100000,Y,70,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346619,Y,123465,0,100000,Y,147,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346618,Y,123465,0,100000,Y,294,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346617,Y,123465,0,100000,Y,91,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346616,N,123465,0,100000,Y,238,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346615,N,123465,0,100000,Y,165,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346614,Y,123465,0,100000,Y,194,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346613,Y,123465,0,100000,Y,254,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346612,N,123465,0,100000,Y,146,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346611,Y,123465,0,100000,Y,229,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346610,Y,123465,0,100000,Y,269,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346609,N,123465,0,100000,Y,341,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346608,Y,123465,61384,100000,Y,191,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346607,Y,123465,61087,100000,Y,215,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346606,N,123465,0,100000,Y,162,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346605,N,123465,0,100000,Y,134,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346604,Y,123465,0,100000,Y,37,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346603,N,123465,0,100000,Y,201,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346602,N,123465,0,100000,Y,278,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346601,Y,123465,0,100000,Y,153,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346600,N,123465,0,100000,Y,285,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346599,N,123465,0,100000,Y,241,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346598,Y,123465,0,100000,Y,96,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346597,Y,123465,0,100000,Y,108,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346596,Y,123465,0,100000,Y,143,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346595,Y,123465,0,100000,Y,274,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346594,N,123465,0,100000,Y,96,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346593,N,123465,0,100000,Y,132,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346592,N,123465,0,100000,Y,229,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346591,N,123465,0,100000,Y,40,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346590,Y,123465,0,100000,Y,336,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346589,Y,123465,0,100000,Y,142,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346588,N,123465,257327,100000,Y,128,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346587,Y,123465,0,100000,Y,46,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346586,N,123465,0,100000,Y,325,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346585,N,123465,0,100000,Y,86,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346584,N,123465,0,100000,Y,41,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346583,N,123465,0,100000,Y,147,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346582,Y,123465,0,100000,Y,291,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346581,N,123465,0,100000,Y,165,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346580,Y,123465,0,100000,Y,284,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346579,Y,123465,0,100000,Y,151,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346578,N,123465,0,100000,Y,72,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346577,Y,123465,0,100000,Y,213,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346576,Y,123465,0,100000,Y,102,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346575,N,123465,0,100000,Y,167,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346574,N,123465,213533,100000,Y,273,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346573,N,123465,0,100000,Y,295,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC346572,Y,123465,0,100000,Y,202,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347136,Y,123465,0,100000,Y,82,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347135,Y,123465,102586,100000,Y,248,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347134,N,123465,78920,100000,Y,255,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347133,Y,123465,0,100000,Y,250,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347132,N,123465,248304,100000,Y,106,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347131,Y,123465,31383,100000,Y,128,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347130,Y,123465,0,100000,Y,210,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347129,N,123465,0,100000,Y,144,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347128,N,123465,0,100000,Y,36,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347127,Y,123465,0,100000,Y,49,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347126,Y,123465,0,100000,Y,296,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347125,Y,123465,0,100000,Y,179,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347124,N,123465,0,100000,Y,35,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347123,Y,123465,0,100000,Y,321,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347122,Y,123465,0,100000,Y,294,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347121,N,123465,239175,100000,Y,102,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347120,N,123465,0,100000,Y,68,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347119,Y,123465,0,100000,Y,265,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347118,Y,123465,0,100000,Y,76,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347117,N,123465,250910,100000,Y,82,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347116,Y,123465,0,100000,Y,338,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347115,N,123465,127882,100000,Y,330,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347114,Y,123465,0,100000,Y,75,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347113,N,123465,0,100000,Y,120,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347112,Y,123465,0,100000,Y,137,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347111,Y,123465,0,100000,Y,220,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347110,N,123465,0,100000,Y,218,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347109,N,123465,0,100000,Y,61,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347108,N,123465,0,100000,Y,277,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347107,Y,123465,0,100000,Y,282,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347106,Y,123465,87515,100000,Y,241,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347105,N,123465,0,100000,Y,286,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347104,Y,123465,0,100000,Y,287,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347103,Y,123465,163200,100000,Y,146,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347102,Y,123465,0,100000,Y,312,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347101,Y,123465,239291,100000,Y,225,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347100,Y,123465,0,100000,Y,161,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347099,Y,123465,1284,100000,Y,218,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347098,Y,123465,78727,100000,Y,153,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347097,Y,123465,0,100000,Y,267,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347096,Y,123465,41835,100000,Y,235,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347095,Y,123465,0,100000,Y,313,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347094,N,123465,28533,100000,Y,166,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347093,Y,123465,0,100000,Y,283,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347092,Y,123465,0,100000,Y,90,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347091,N,123465,0,100000,Y,344,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347090,Y,123465,0,100000,Y,207,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347089,Y,123465,35059,100000,Y,70,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347088,Y,123465,37761,100000,Y,264,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347087,Y,123465,0,100000,Y,42,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347086,N,123465,192248,100000,Y,268,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-07-01,123456,AC347085,Y,123465,0,100000,Y,234,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-07-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
