LegacyAsOfDate,LegacyFirmId,LegacyTransRef,LegacyLoanPurchase,LegacyOrigProviderFRN,LegacyOutstandingBalance,LegacyValueLinkedAccounts,LegacyIncentivisedRate,LegacyRemainingTerm,LegacyMonthsPastMaturity,LegacyReasonForClosure,LegacyCurrentPaymentShortfall,LegacyArrearsStartDate,LegacyPaymentShortfallArrangement,LegacyDateFormalArrangement,LegacyPaymentShortfallCapitalisation,LegacyCapitalisationDate,LegacySwitchInterestOnly,LegacyInterestOnlyDate,LegacyPaymentsSuspended,LegacyDatesPaymentsSuspended,LegacyReducedPayments,LegacyDateReducedPayments,LegacyTermExtension,LegacyDateTermExtension,LegacyOtherForbearance,LegacyDateOtherForbearance,LegacyDateLitigationStarted,LegacyPossessionOrder,LegacyDatePossession,LegacyRepossessionSaleValueAchieved ,LegacyDateofBalance,LegacySecondChargeMortgage,LegacyBeneficialOwnerRegFirm,LegacyBeneficialOwnerFRN,LegacyBeneficialOwnerName,LegacyLegalOwnerRegFirm,LegacyLegalOwnerFRN,LegacyLegalOwnerName,LegacyClosedBook
2020-06-01,123456,AC342739,N,123465,196821,100000,Y,240,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC342738,N,123465,0,100000,Y,259,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC342737,Y,123465,0,100000,Y,243,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343288,N,123465,126528,100000,Y,137,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343287,N,123465,0,100000,Y,202,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343286,Y,123465,83900,100000,Y,297,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343285,Y,123465,0,100000,Y,106,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343284,Y,123465,0,100000,Y,176,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343283,N,123465,188240,100000,Y,190,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343282,Y,123465,0,100000,Y,351,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343281,N,123465,0,100000,Y,182,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343280,Y,123465,69369,100000,Y,283,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343279,N,123465,129577,100000,Y,355,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343278,N,123465,0,100000,Y,166,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343277,N,123465,0,100000,Y,315,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343276,N,123465,61024,100000,Y,250,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343275,Y,123465,0,100000,Y,274,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343274,N,123465,157652,100000,Y,225,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343273,N,123465,90436,100000,Y,254,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343272,N,123465,0,100000,Y,59,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343271,N,123465,0,100000,Y,154,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343270,N,123465,6554,100000,Y,105,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343269,N,123465,0,100000,Y,211,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343268,Y,123465,58962,100000,Y,318,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343267,N,123465,0,100000,Y,179,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343266,Y,123465,0,100000,Y,119,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343265,N,123465,0,100000,Y,92,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343264,N,123465,0,100000,Y,210,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343263,N,123465,0,100000,Y,223,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343262,N,123465,0,100000,Y,216,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343261,N,123465,0,100000,Y,297,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343260,N,123465,0,100000,Y,40,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343259,N,123465,0,100000,Y,181,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343258,Y,123465,0,100000,Y,233,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343257,Y,123465,0,100000,Y,140,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343256,Y,123465,6468,100000,Y,226,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343255,N,123465,153954,100000,Y,333,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343254,Y,123465,0,100000,Y,249,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343253,N,123465,47202,100000,Y,67,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343252,N,123465,239310,100000,Y,137,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343251,Y,123465,0,100000,Y,38,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343250,N,123465,68177,100000,Y,207,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343249,N,123465,0,100000,Y,75,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343248,Y,123465,0,100000,Y,61,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343247,Y,123465,0,100000,Y,235,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343246,N,123465,0,100000,Y,65,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343245,N,123465,0,100000,Y,189,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343244,N,123465,0,100000,Y,72,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343243,Y,123465,0,100000,Y,247,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343242,N,123465,107959,100000,Y,49,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343241,N,123465,0,100000,Y,102,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343240,Y,123465,175958,100000,Y,297,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343239,Y,123465,0,100000,Y,285,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343238,N,123465,0,100000,Y,250,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343237,N,123465,145218,100000,Y,138,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343236,N,123465,0,100000,Y,170,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343235,N,123465,0,100000,Y,96,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343234,Y,123465,0,100000,Y,180,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343233,Y,123465,163280,100000,Y,350,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343232,N,123465,0,100000,Y,50,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343231,N,123465,31445,100000,Y,127,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343230,Y,123465,0,100000,Y,196,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343229,N,123465,0,100000,Y,265,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343228,N,123465,0,100000,Y,264,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343227,N,123465,0,100000,Y,104,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343226,N,123465,0,100000,Y,173,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343225,N,123465,0,100000,Y,290,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343224,Y,123465,77301,100000,Y,214,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343223,N,123465,0,100000,Y,272,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343222,Y,123465,8412,100000,Y,305,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343221,Y,123465,0,100000,Y,108,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343220,N,123465,0,100000,Y,72,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343219,N,123465,0,100000,Y,98,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343218,N,123465,0,100000,Y,112,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343217,Y,123465,0,100000,Y,55,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343216,N,123465,0,100000,Y,60,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343215,N,123465,0,100000,Y,232,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343214,N,123465,0,100000,Y,259,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343213,N,123465,133612,100000,Y,180,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343212,Y,123465,92955,100000,Y,142,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343211,Y,123465,186100,100000,Y,347,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343210,Y,123465,0,100000,Y,259,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343209,N,123465,0,100000,Y,221,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343208,N,123465,0,100000,Y,135,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343207,N,123465,0,100000,Y,222,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343206,Y,123465,0,100000,Y,105,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343205,Y,123465,0,100000,Y,128,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343204,N,123465,55607,100000,Y,266,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343203,Y,123465,0,100000,Y,193,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343202,N,123465,106225,100000,Y,252,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343201,N,123465,0,100000,Y,232,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343200,N,123465,0,100000,Y,180,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343199,Y,123465,0,100000,Y,109,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343198,N,123465,0,100000,Y,265,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343197,Y,123465,0,100000,Y,244,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343196,Y,123465,81980,100000,Y,295,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343195,Y,123465,0,100000,Y,166,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343194,N,123465,0,100000,Y,118,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343193,Y,123465,0,100000,Y,117,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343192,Y,123465,92796,100000,Y,93,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343191,N,123465,0,100000,Y,174,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343190,Y,123465,0,100000,Y,92,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343189,Y,123465,0,100000,Y,260,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343188,Y,123465,0,100000,Y,159,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343187,N,123465,0,100000,Y,123,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343186,Y,123465,61968,100000,Y,305,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343185,Y,123465,257909,100000,Y,114,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343184,N,123465,0,100000,Y,200,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343183,N,123465,0,100000,Y,310,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343182,Y,123465,33015,100000,Y,61,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343181,Y,123465,0,100000,Y,338,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343180,Y,123465,249848,100000,Y,172,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343179,N,123465,216035,100000,Y,266,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343178,Y,123465,0,100000,Y,168,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343177,Y,123465,0,100000,Y,238,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343176,Y,123465,0,100000,Y,179,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343175,Y,123465,0,100000,Y,94,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343174,Y,123465,255091,100000,Y,39,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343173,Y,123465,0,100000,Y,59,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343172,N,123465,0,100000,Y,336,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343171,N,123465,0,100000,Y,186,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343170,N,123465,0,100000,Y,356,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343169,Y,123465,79524,100000,Y,327,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-06-01,123456,AC343168,Y,123465,0,100000,Y,100,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-06-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
