LegacyAsOfDate,LegacyFirmId,LegacyTransRef,LegacyLoanPurchase,LegacyOrigProviderFRN,LegacyOutstandingBalance,LegacyValueLinkedAccounts,LegacyIncentivisedRate,LegacyRemainingTerm,LegacyMonthsPastMaturity,LegacyReasonForClosure,LegacyCurrentPaymentShortfall,LegacyArrearsStartDate,LegacyPaymentShortfallArrangement,LegacyDateFormalArrangement,LegacyPaymentShortfallCapitalisation,LegacyCapitalisationDate,LegacySwitchInterestOnly,LegacyInterestOnlyDate,LegacyPaymentsSuspended,LegacyDatesPaymentsSuspended,LegacyReducedPayments,LegacyDateReducedPayments,LegacyTermExtension,LegacyDateTermExtension,LegacyOtherForbearance,LegacyDateOtherForbearance,LegacyDateLitigationStarted,LegacyPossessionOrder,LegacyDatePossession,LegacyRepossessionSaleValueAchieved ,LegacyDateofBalance,LegacySecondChargeMortgage,LegacyBeneficialOwnerRegFirm,LegacyBeneficialOwnerFRN,LegacyBeneficialOwnerName,LegacyLegalOwnerRegFirm,LegacyLegalOwnerFRN,LegacyLegalOwnerName,LegacyClosedBook
2020-03-01,123456,AC323573,Y,123465,47031,100000,Y,225,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323572,Y,123465,75851,100000,Y,68,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323571,Y,123465,157339,100000,Y,312,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323570,Y,123465,19068,100000,Y,83,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323569,Y,123465,96490,100000,Y,279,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323568,N,123465,37090,100000,Y,326,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323567,Y,123465,119193,100000,Y,75,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323566,N,123465,9829,100000,Y,80,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323565,Y,123465,7438,100000,Y,222,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323564,N,123465,307228,100000,Y,153,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323563,N,123465,37747,100000,Y,211,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323562,N,123465,78051,100000,Y,354,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323561,N,123465,54545,100000,Y,302,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323560,Y,123465,89181,100000,Y,122,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323559,N,123465,10112,100000,Y,241,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323558,Y,123465,33354,100000,Y,164,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323557,Y,123465,33127,100000,Y,276,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323556,N,123465,58973,100000,Y,203,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323555,N,123465,53343,100000,Y,71,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323554,Y,123465,253798,100000,Y,249,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323553,N,123465,170286,100000,Y,289,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323552,N,123465,227315,100000,Y,274,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323551,N,123465,144283,100000,Y,47,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323550,Y,123465,35568,100000,Y,166,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323549,N,123465,123914,100000,Y,235,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323548,N,123465,18861,100000,Y,276,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323547,N,123465,22221,100000,Y,153,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323546,N,123465,160042,100000,Y,157,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323545,Y,123465,191012,100000,Y,198,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323544,Y,123465,116090,100000,Y,149,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323543,Y,123465,278970,100000,Y,172,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323542,N,123465,82831,100000,Y,93,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323541,Y,123465,74664,100000,Y,241,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323540,Y,123465,96306,100000,Y,92,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323539,N,123465,64335,100000,Y,205,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323538,N,123465,19523,100000,Y,332,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323537,N,123465,112578,100000,Y,157,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323536,N,123465,137500,100000,Y,314,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323535,Y,123465,125814,100000,Y,216,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323534,Y,123465,261833,100000,Y,71,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323533,Y,123465,9311,100000,Y,192,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323532,Y,123465,112562,100000,Y,64,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323531,N,123465,54633,100000,Y,85,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323530,N,123465,63680,100000,Y,76,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323529,Y,123465,57829,100000,Y,224,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323528,N,123465,58673,100000,Y,330,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323527,N,123465,24672,100000,Y,325,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323526,N,123465,100283,100000,Y,258,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323525,Y,123465,43071,100000,Y,151,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323524,N,123465,42661,100000,Y,111,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323523,N,123465,91391,100000,Y,291,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323522,Y,123465,37830,100000,Y,47,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323521,Y,123465,152083,100000,Y,193,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323520,Y,123465,3876,100000,Y,343,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323519,N,123465,77934,100000,Y,285,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323518,Y,123465,46409,100000,Y,247,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323517,N,123465,26345,100000,Y,77,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323516,Y,123465,76721,100000,Y,88,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323515,Y,123465,29328,100000,Y,143,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323514,Y,123465,12459,100000,Y,149,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323513,N,123465,130397,100000,Y,342,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323512,N,123465,126964,100000,Y,113,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323511,N,123465,16079,100000,Y,153,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323510,Y,123465,50839,100000,Y,311,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323509,N,123465,120748,100000,Y,245,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323508,Y,123465,20521,100000,Y,235,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323507,N,123465,106587,100000,Y,45,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323506,Y,123465,8207,100000,Y,101,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323505,Y,123465,8271,100000,Y,120,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323504,N,123465,90994,100000,Y,277,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323503,Y,123465,314215,100000,Y,99,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323502,N,123465,15548,100000,Y,323,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323501,Y,123465,8372,100000,Y,73,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323500,Y,123465,286702,100000,Y,146,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323499,Y,123465,207380,100000,Y,229,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323498,N,123465,64415,100000,Y,252,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323497,N,123465,26647,100000,Y,161,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323496,N,123465,13599,100000,Y,186,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323495,N,123465,120706,100000,Y,272,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323494,Y,123465,107168,100000,Y,89,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323493,Y,123465,17793,100000,Y,305,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323492,Y,123465,11480,100000,Y,324,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324041,Y,123465,102215,100000,Y,79,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324040,Y,123465,56568,100000,Y,92,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324039,Y,123465,114537,100000,Y,328,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324038,N,123465,118675,100000,Y,191,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324037,N,123465,92584,100000,Y,248,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324036,Y,123465,42559,100000,Y,286,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324035,N,123465,69186,100000,Y,118,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324034,N,123465,23920,100000,Y,58,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324033,Y,123465,10304,100000,Y,170,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324032,N,123465,12229,100000,Y,152,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324031,N,123465,82067,100000,Y,298,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324030,Y,123465,236363,100000,Y,81,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324029,N,123465,179534,100000,Y,38,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324028,N,123465,48364,100000,Y,39,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324027,N,123465,59307,100000,Y,123,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324026,Y,123465,25947,100000,Y,265,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324025,Y,123465,72939,100000,Y,191,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324024,Y,123465,129110,100000,Y,134,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324023,Y,123465,12691,100000,Y,64,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324022,Y,123465,28248,100000,Y,82,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324021,Y,123465,81146,100000,Y,114,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324020,Y,123465,253290,100000,Y,148,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324019,N,123465,41046,100000,Y,186,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324018,N,123465,16822,100000,Y,91,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324017,Y,123465,25307,100000,Y,276,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324016,Y,123465,190943,100000,Y,329,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324015,Y,123465,228765,100000,Y,308,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324014,N,123465,28368,100000,Y,316,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324013,Y,123465,40256,100000,Y,335,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324012,N,123465,60339,100000,Y,183,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324011,Y,123465,10239,100000,Y,312,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324010,N,123465,92567,100000,Y,61,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324009,N,123465,47614,100000,Y,281,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324008,Y,123465,101107,100000,Y,85,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324007,Y,123465,23270,100000,Y,183,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324006,N,123465,131690,100000,Y,243,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324005,Y,123465,22763,100000,Y,165,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324004,N,123465,36281,100000,Y,102,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324003,N,123465,34473,100000,Y,132,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324002,N,123465,17045,100000,Y,181,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324001,N,123465,32307,100000,Y,224,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC324000,Y,123465,16101,100000,Y,44,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-03-01,123456,AC323999,N,123465,61949,100000,Y,276,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-03-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
